siGrupoParametro,siCodigoParametro,vDescCodigoParametro,bActivo,vUsuarioIngreso,sFechaIngreso,sFechaActualiza,vUsuarioActualiza,vEstacionIngresa,vEstacionActualiza
12,135,ESCUADRA 20 CMTS x 60 o,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,136,ESCUADRA 20CMTS x 60o,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,137,ESCUPIDERA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,138,ESPACIADORES,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,139,ESPATULA DE RESINA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,140,ESPATULA DE LECRON,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,141,ESPATULA SACA MODELOS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,142,ESPATULAS PLANAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,143,ESPEJO   ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,144,ESPEJO DOBLE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,145,ESPEJO FACIAL,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,146,ESTERILIZADOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,147,ESTERILIZADOR DE LIMAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,148,ESTILETE ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,149,ESTRELLA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,150,EXPLORADOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,151,EXTINTOR 5LB,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,152,FORCEP,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,153,FRESERO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,154,FRESERO CUADRADO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,155,FRESERO RECTANGULAR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,156,FRESERO REDONDO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,157,GAFAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,158,GRADUADOR ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,159,GRAPADORA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,160,GUTAPERCHERO ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,161,GUTAPERCHERO Y TALLADOR DE RESINA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,162,IDENTIFICADOR DE LLAMADAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,163,IMPRESORA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,164,JERINGA CARPULE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,165,JUEGO DE CUBETAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,166,JUEGO DE DESTORNILLADORES,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,167,JUEGO DE LLAVES,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,168,LAGARTO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,169,LAMPARA ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,170,LAMPARA DE FOTOCURADO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,171,LIBRO ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,172,LIBRO AMERICAN ORTHODONTICS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,173,LIBRO APARATLOGIA ORTODONTICA R,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,174,LIBRO ATLAS EN COLOR YTEXTO DE ENDODONCIA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,175,LIBRO CIRUGIA BUCAL/PATOLOGIA TECNICA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,176,LIBRO CIRUGIA MAXILO FACIAL,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,177,LIBRO CLCC DE PUBLICACION INTERNACIONAL DE ODONTOL,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,178,LIBRO CLCC DICCIONARIO ENCICLOPEDICO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,179,LIBRO COMO DECLARAR EL IVA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,180,LIBRO DENTAURUM ORTODONCIA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,181,LIBRO DIAGTCO PRACTICO DE OCLUSION,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,182,LIBRO DICCION ESPECIALIDAD ODONT,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,183,LIBRO ENCICLOPEDIA DEL ECUADOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,184,LIBRO FUNDAMENTOS DE FARMACOLOGIA MEDICA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,185,LIBRO GAC CATALOGO DE PRODUCTOS ODONTOLOGICOS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,186,LIBRO GUIA DE FACTURACION,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,187,LIBRO GUIA DE PRESCRIPCION EN ODONTOLOGIA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,188,LIBRO VADEMECUM DE MEDICAMENTOS ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,189,LIBRO MANUAL DE CEFALOMETRIA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,190,LIBRO MEDICINA EN ODONTOLOGIA ENFERMEDADES SISTEMA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,191,LIBRO ORTHO ORGANIZERS/WORD OF DIFFERENCE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,192,LIBRO ORTODONCIA TECNICA BIOPROGRESIVA SE RICKETTS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,193,LIBRO PATOLOGIA BUCAL,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,194,LIBRO PERFECC O TRAT DE DISGNACIAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,195,LIBRO PROTESIS PARCIAL REMOVIBLE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,196,LIMA DE HUESO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,197,LIMA TRIANGULAR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,198,LINTERNA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,199,LLAVE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,200,LLAVE FRANCESA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,201,LOCALIZADOR DE CONDUCTO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,202,LOCETA DE VIDRIO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,203,LUPA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,204,LUPA PARA RAYOS X,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,205,MANGO DE BISTURI,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,206,MANGO DE ESPEJO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,207,MANGUERA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,208,MAQUINA DE ESCRIBIR ELECTRICA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,209,MAQUINA IMPRESORA DE VAOCHER,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,210,MAQUINA MANUAL DE VAOCHERS ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,211,MAQUINA RECORTADOR MODELOS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,212,MAQUINA VACIO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,213,MARTILLO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,214,VISOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,215,MECHERO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,216,MEGATOSCOPIO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,217,MESA PARA PC,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,218,MICROFONO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,219,MICROMOTOR BASE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,220,MINIMOTOR BASE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,221,MODULAR ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,222,MODULAR LIBRERO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,223,MOLDE DE MUELA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,224,MOLDEADOR DE LIGADURAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,225,MONITOR ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,226,MONITOR DE PORTERO ELECTRICO CON SOPORTE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,227,MOTOR DE PULIR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,228,MOTOR ELECTRICO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,229,MOUSE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,230,MUFLA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,231,NEGATOSCOPIO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,232,PALA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,233,PAPELERA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,234,PARLANTES,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,235,PERCHAS ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,236,PERCIANAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,237,PERFORADOR DE DIQUES,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,238,PERFORADORA ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,239,PIEZA CONTRANGULO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,240,PIEZA DE MANO CONTRANGULO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,241,PIEZA DE MANO RECTA ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,242,PIEZA DE MANO ROTATORIO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,243,PIMPOLLO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,244,PINZA ALGODONERA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,245,PINZA DE 3 PUNTAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,246,PINZA DE DISECCION,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,247,PINZA PUNTAS FINAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,248,PINZA GUBIA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,249,PINZA HEMOSTATICA ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,250,PINZA MATIUS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,251,PINZA DIENTE DE RATON,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,252,ADAPTADOR BANDAS MOLARES,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,253,PINZA PAPEL ARTICULAR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,254,PINZA PARA PAPEL DE MORDIDA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,255,PINZA PORTA BABERO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,256,PINZA PORTA PELICULAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,257,PINZA PORTABABERO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,258,PINZA PUNTAS RECTA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,259,SOPLETE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,260,PIZARRA ACRILICA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,261,PORTA AGUJAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,262,PORTA ALGODÓN,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,263,PORTA BABERO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,264,PORTA BANDEJAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,265,PORTA BRACKETS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,266,PORTA CLAN,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,267,PORTA DESECHOS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,268,PORTA FRESAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,269,PORTA LIMAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,270,PORTA MATRIZ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,271,PORTA PELICULAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,272,PORTA SIERRA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,273,PORTA TELEVISOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,274,PORTARETRATO MODELO CARILLAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,275,PORTERO ELECTRICO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,276,POSICIONADOR DE BRACKETS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,277,PRECURVADOR DE LIMAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,278,PRENSA PARA 2 MUFLAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,279,PUNTA DE CAVITRON,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,280,PUNTA PULIDORA REPUESTO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,281,PUSHER,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,282,RADIOGRABADORA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,283,RECOGEDOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,284,REFRIGERADORA ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,285,REGLA DE LIMAS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,286,REGLETA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,287,REGLA ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,288,REGLETA MULTIFUNCIONAL,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,289,REGULADOR ELECTRICO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,290,REGULAMATIC,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,291,RELOJ ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,292,RELOJ MUELITA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,293,REPUESTOS SIERRA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,294,RIÑON,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,295,ROTATORIO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,296,RUTEADOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,297,SACABOCADO 5/16,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,298,SEPARADOR DE COLGAJO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,299,SILLA ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,300,SILLON,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,301,SILLONES  ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,302,SINDESMOTOMO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,303,ZOCALO INFERIOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,304,ZOCALO SUPERIOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,305,ZOCALOS SUPERIOR E INFERIOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,306,SOLDADOR DE PUNTO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,307,SONDA PERIODONTAL,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,308,SUCCIONADOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,309,SUMADORA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,310,SWICHT,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,311,TABLERO ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,312,TABURETE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,313,TACHO DE BASURA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,314,TACHO DE RESIDUO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,315,TALLADOR DE AMALGAMA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,316,TAMBOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,317,TANQUE HIDRONEUMATICO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,318,TAZA DE CAUCHO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,319,TECLADO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,320,TECLADO SISTEMA DE ALARMA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,321,TELEFONO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,322,TELEVISOR ,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,323,TENSIOMETRO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,324,TIJERA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,325,TIJERA DE CIRUGIA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,326,TIJERA PARA CORTA GASA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,327,TIJERA PARA CORTAR ALAMBRE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,328,TORRE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,329,TRANSPORTADOR DE AMALGAMA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,330,TRIMODULAR Y JERINGA TRIPLE,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,331,TURBINA,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,332,UPS,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,333,VASO DAPEN,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,334,VENTILADOR INDUSTRIAL,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,335,VIBRADOR,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,336,VIDRIO,1,Admin,6/5/2007 0:00,2/17/2025 11:34,susana,Admin,192.168.0.114
12,337,ESPATULA DE CEMENTO,1,susana,6/20/2007 9:13,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,338,GUTTAPERCHERO,1,susana,6/20/2007 9:13,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,339,ESPATULA PARA ALGINATO,1,susana,6/20/2007 9:13,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,340,ESPATULA DE YESO,1,susana,6/20/2007 9:13,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,341,ESPATULA,1,susana,6/26/2007 9:23,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,342,CORTADOR GUTAPERCHA,1,susana,7/20/2007 10:26,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,343,PUNTA DE ELECTROCAUTERIO,1,susana,7/20/2007 10:26,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,344,MANDIL DE PLOMO,1,susana,7/20/2007 10:26,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,345,CLAN,1,susana,7/21/2007 10:13,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,346,ESPATULA DE CERA,1,susana,7/31/2007 9:35,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,347,PINZA PARA RADIOGRAFIA,1,susana,7/31/2007 11:16,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,348,CAJA PORTA FRESAS,1,susana,8/7/2007 9:25,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,349,JARRA,1,susana,8/7/2007 9:25,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,350,GABETAS PLASTICAS,1,susana,9/20/2007 10:03,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,351,LIMPIA FRESAS,1,susana,9/21/2007 9:31,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,352,TRIMODULAR JERINGA TRIPLE Y LAMPARA FOTOCURADO,1,susana,9/25/2007 9:45,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,353,TACHO,1,susana,10/8/2007 11:57,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,354,EXTENSION,1,susana,10/20/2007 10:08,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,355,EXHIBIDOR DENTARIO CAMARA PULPAR,1,susana,10/26/2007 9:42,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,356,TELEFONO MULTIFUNCIONAL,1,susana,10/26/2007 9:42,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,357,MINICOMPONENTE,1,susana,10/31/2007 9:13,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,358,CAMARA PORTERO CON SOPORTE,1,susana,11/6/2007 9:36,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,359,PANEL DE RED,1,susana,11/7/2007 9:07,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,360,ZITTOFONO,1,SUSANA,11/14/2007 9:33,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
12,361,BUR CHUCK,1,susana,11/28/2007 9:19,2/17/2025 11:34,susana,192.168.0.176,192.168.0.114
