iIdFormapago,iIdFactura,sIdFormaPago,sidBanco,vReferencia,dValor,dFechaPago,dDescuento
401,401,4,2,SEMANA 28-01/4-02/2011 TRAB LAB,86,2/4/2011 0:00,0
402,402,5,3,PANORAMICA Y LATERAL / T/C PACIFICARD,24,2/8/2011 0:00,0
403,403,2,0,PANORAMICA Y LATERAL DE CRANEO,24,2/8/2011 0:00,0
404,404,5,2,PANORAMICA / DINERS,12,2/11/2011 0:00,0
405,405,2,0,PANORAMICA,12,2/8/2011 0:00,0
406,406,2,0,LATERAL DE CRANEO,12,2/8/2011 0:00,0
407,407,2,0,PANORAMICA,12,2/8/2011 0:00,0
408,408,2,0,LATERAL DE CRANEO Y PANORAMICA,24,2/9/2011 0:00,0
409,409,2,0,PANORAMICA,12,2/9/2011 0:00,0
410,410,2,0,PANORAMICA,12,2/10/2011 0:00,0
411,411,4,2,PANORAMICA Y LATERAL DE CRANEO,24,2/10/2011 0:00,0
412,412,4,0,PANORAMICA,12,2/10/2011 0:00,0
413,413,4,2,SEMANA 4-11/02/2011 TRAB LAB,85,2/11/2011 0:00,0
414,414,3,2,LOTE 1956,12,2/14/2011 0:00,0
415,415,3,2,DINERS LOTE 1958,24,2/16/2011 0:00,0
416,416,2,0,PANORAMICA,12,2/14/2011 0:00,0
417,417,2,0,PANORAMICA - LATERAL DE CRANEO,24,2/14/2011 0:00,0
418,418,2,0,PANORAMICA,12,2/16/2011 0:00,0
419,419,2,0,PANORAMICA,12,2/17/2011 0:00,0
420,420,2,0,PANORAMICA,24,2/18/2011 0:00,0
421,421,4,2,SEMANA 11-18/02/2011 TRAB LAB,51,2/18/2011 0:00,0
422,422,2,0,PANORAMICA,12,2/18/2011 0:00,0
423,423,2,0,PANORAMICA,12,2/18/2011 0:00,0
424,424,2,0,PANORAMICA,12,2/19/2011 0:00,0
425,425,4,3,PANORAMICA CH. # 1190,12,2/19/2011 0:00,0
426,426,2,0,PANORAMICA,12,2/21/2011 0:00,0
427,427,3,2,LOTE 1981 PANORAMICA,12,2/24/2011 0:00,0
428,428,2,0,PANORAMICA Y CRANEO,24,2/21/2011 0:00,0
429,429,2,0,PANORAMICA Y LATERAL DE CRANEO,24,2/21/2011 0:00,0
430,430,2,0,PANORAMICA,12,2/21/2011 0:00,0
431,431,2,0,PANORAMICA,12,2/22/2011 0:00,0
432,432,2,0,PANORAMICA Y LATERAL DE CRANEO,24,2/22/2011 0:00,0
433,433,2,0,PANORAMICA,12,2/24/2011 0:00,0
434,434,2,0,PANORAMICA,12,2/24/2011 0:00,0
435,435,2,0,PANORAMICA,12,2/24/2011 0:00,0
436,436,4,2,SEMANA 18-25/02/2011 TRAB LAB,65,2/25/2011 0:00,0
437,437,2,0,PANORAMICA,12,2/26/2011 0:00,0
438,438,2,0,PANORAMICA,12,2/26/2011 0:00,0
439,439,2,0,PANORAMICA,12,2/26/2011 0:00,0
440,440,2,0,PANORAMICA,12,2/28/2011 0:00,0
441,441,3,1,PANORAMICA A/E LOTE 2011,12,3/4/2011 0:00,0
442,442,2,0,LATERAL Y PANORAMICA,24,3/1/2011 0:00,0
443,443,4,3,PANORAMICA,12,3/2/2011 0:00,0
444,444,2,0,PANORAMICA Y LATERAL DE CRANEO,24,3/2/2011 0:00,0
445,445,2,0,PANORAMICA,12,3/3/2011 0:00,0
446,446,2,0,PANORAMICA,12,3/3/2011 0:00,0
447,447,2,0,PANORAMICA Y LATERAL DE CRANEO,24,3/3/2011 0:00,0
448,448,2,0,PANORAMICA,12,3/3/2011 0:00,0
449,449,4,2,SEMANA 26 FEB -05/03/2011 TRAB LAB,52,3/4/2011 0:00,0
450,450,2,0,PANORAMICA,12,3/9/2011 0:00,0
451,451,2,0,PANORAMICA,12,3/9/2011 0:00,0
452,452,2,0,PANORAMICA,12,3/9/2011 0:00,0
453,453,2,0,PANORAMICA,12,3/9/2011 0:00,0
454,454,2,0,PANORAMICA,12,3/10/2011 0:00,0
455,455,2,0,PANORAMICA,12,3/10/2011 0:00,0
456,456,2,0,PANORAMICA,12,3/11/2011 0:00,0
457,457,4,2,SEMANA 4/11/03/2011 TRAB LAB,69,3/11/2011 0:00,0
458,458,2,0,PANORAMICA,12,3/12/2011 0:00,0
459,459,2,0,PANORAMICA,12,3/14/2011 0:00,0
460,460,2,0,PANORAMICA,12,3/15/2011 0:00,0
461,461,2,0,LATERAL DE CRANEO,12,3/15/2011 0:00,0
462,462,2,0,PANORAMICA,12,3/16/2011 0:00,0
463,463,2,0,PANORAMICA,12,3/17/2011 0:00,0
464,464,3,0,PANORAMICA T/C EN CDA,12,3/25/2011 0:00,0
465,465,2,0,PANORAMICA,12,3/18/2011 0:00,0
466,466,3,2,PANORAMICA T/C EN CDA,12,3/18/2011 0:00,0
467,467,4,2,PANORAMICA,12,3/18/2011 0:00,0
468,468,4,2,PANORAMICA CH.229,12,3/18/2011 0:00,0
469,469,4,2,LATERAL DE CRANEO,12,3/18/2011 0:00,0
470,470,2,0,PANORAMICA,12,3/19/2011 0:00,0
471,471,2,0,PANORAMICA,12,3/19/2011 0:00,0
472,472,2,0,PANORAMICA Y LATERAL DE CRANEO,24,3/21/2011 0:00,0
473,473,4,2,SEMANA 11-18/03/2011 TRAB LAB,72,3/22/2011 0:00,0
474,474,2,0,PANORAMICA Y LATERAL DE CRANEO,24,3/22/2011 0:00,0
475,475,2,0,PANORAMICA Y LTERAL DE CRANEO,24,3/22/2011 0:00,0
476,476,2,0,PANORAMICA,12,3/23/2011 0:00,0
477,477,2,0,LATERAL Y PANORAMICA,24,3/23/2011 0:00,0
478,478,2,0,PANORAMICA,12,3/23/2011 0:00,0
479,479,2,0,PANORAMICA,12,3/25/2011 0:00,0
480,480,4,2,SEMANA 18-28/03/2011 TRAB LAB,124,3/25/2011 0:00,0
481,481,2,0,PANORAMICA,12,3/25/2011 0:00,0
482,482,2,0,PANORAMICA,12,3/26/2011 0:00,0
483,483,2,0,PANORAMICA,12,3/26/2011 0:00,0
484,484,2,0,PANORAMICA,12,3/28/2011 0:00,0
485,485,2,0,PANORAMICA,12,3/28/2011 0:00,0
486,486,2,0,LATERAL DE CRANEO,12,3/28/2011 0:00,0
487,487,2,0,PANORAMICA,12,3/30/2011 0:00,0
488,488,2,0,PANORAMICA,12,3/30/2011 0:00,0
489,489,2,0,PANORAMICA,12,3/31/2011 0:00,0
490,490,4,3,LATERAL DE CRANEO,12,3/31/2011 0:00,0
491,491,2,0,PANORAMICA,12,4/1/2011 0:00,0
492,492,4,2,SEMANA DEL 25-01/04/2011 TRAB LAB,127,4/1/2011 0:00,0
493,493,2,0,PANORAMICA,12,4/1/2011 0:00,0
494,494,2,0,LATERAL DE CRANEO,12,4/1/2011 0:00,0
495,495,2,0,PANORAMICA,12,4/5/2011 0:00,0
496,496,2,0,PANORAMICA Y LATERAL DE CRANEO,24,4/6/2011 0:00,0
497,497,4,13,PANORAMICA CH.# 1306,12,4/6/2011 0:00,0
498,498,5,2,PANORAMICA / COBRAR EN CDA,12,4/6/2011 0:00,0
499,499,2,0,PANORAMICA,12,4/7/2011 0:00,0
500,500,2,0,PANORAMICA,12,4/7/2011 0:00,0
501,501,2,0,PANORAMICA,12,4/8/2011 0:00,0
502,502,4,2,SEMANA 1-8/04/2011 TRAB LAB,84,4/8/2011 0:00,0
503,503,3,2,VISA PICHINCHA LOTE 2106,24,4/15/2011 0:00,0
504,504,2,0,PANORAMICA,12,4/9/2011 0:00,0
505,505,2,0,PANORAMICA Y LATERAL DE CRANEO,24,4/11/2011 0:00,0
506,506,2,0,PANORAMICA,12,4/12/2011 0:00,0
507,507,2,0,PANORAMICA,12,4/13/2011 0:00,0
508,508,2,0,PANORAMICA,12,4/13/2011 0:00,0
509,509,2,0,PANORAMICA,12,4/13/2011 0:00,0
510,510,2,0,PANORAMICA,12,4/14/2011 0:00,0
511,511,4,3,PANORAMICA,12,4/15/2011 0:00,0
512,512,4,2,SEMANA DE 8-45/04/2011 TRAB LAB,72,4/15/2011 0:00,0
513,513,2,0,PANORAMICA Y LATERAL DE CRANEO,24,4/15/2011 0:00,0
514,514,5,2,PANORAMICA / PAGA EN CDA,12,4/16/2011 0:00,0
515,515,3,3,PANORAMICA/PACIFICARD EN CDA,12,4/20/2011 0:00,0
516,516,2,0,PANORAMICA,12,4/16/2011 0:00,0
517,517,2,0,PANORAMICA Y LATERAL DE CRANEO,24,4/16/2011 0:00,0
518,518,3,2,PANORAMICA Y CEFALO/ T/C EN CDA,24,4/21/2011 0:00,0
519,519,2,0,PANORAMICA,12,4/18/2011 0:00,0
520,520,3,0,LATERAL DE CRANEO/ T/C EN CDA,12,4/18/2011 0:00,0
521,521,2,0,PANORAMICA,12,4/18/2011 0:00,0
522,522,2,0,PANORAMICA Y LATERAL,24,4/18/2011 0:00,0
523,523,2,0,PANORAMICA,12,4/19/2011 0:00,0
524,524,2,0,PANORAMICA,12,4/19/2011 0:00,0
525,525,2,0,PANORAMICA Y LATERAL DE CRANEO,24,4/19/2011 0:00,0
526,526,2,0,PANORAMICA Y LATERAL DE CRANEO,24,4/19/2011 0:00,0
527,527,2,0,PANORAMICA,12,4/20/2011 0:00,0
528,528,3,0,PANORAMICA T/C EN CDA,12,4/30/2011 0:00,0
529,529,4,2,SEMANA 15-21/04/2011 TRAB LAB,99,4/21/2011 0:00,0
530,530,2,0,PANORAMICA,12,4/25/2011 0:00,0
531,531,2,0,PANORAMICA,12,4/25/2011 0:00,0
532,532,3,2,PANORAMICA TARJETA DINNER CDA,12,4/30/2011 0:00,0
533,533,2,0,PANORAMICA,12,4/27/2011 0:00,0
534,534,2,0,LATERAL DE CRANEO,12,4/27/2011 0:00,0
535,535,2,0,PANORAMICA,12,4/27/2011 0:00,0
536,536,2,0,PANORAMICA,12,4/27/2011 0:00,0
537,537,2,0,PANORAMICA,12,4/27/2011 0:00,0
538,538,2,0,PANORAMICA,12,4/28/2011 0:00,0
539,539,2,0,PANORAMICA,12,4/29/2011 0:00,0
540,540,4,2,SEMANA 21-29/04/2011 TRAB LAB,64,4/29/2011 0:00,0
541,541,2,0,PANORAMICA,12,4/30/2011 0:00,0
542,542,2,0,PANORAMICA,12,4/30/2011 0:00,0
543,543,2,0,PANORAMICA,12,4/30/2011 0:00,0
544,544,2,0,PANORAMICA,12,4/30/2011 0:00,0
545,545,2,0,PANORAMICA,12,5/2/2011 0:00,0
546,546,2,0,PANORAMICA,12,5/2/2011 0:00,0
547,547,2,0,panoramica,12,5/2/2011 0:00,0
548,548,2,0,PANORAMICA,12,5/3/2011 0:00,0
549,549,2,0,PANORAMICA,12,5/3/2011 0:00,0
550,550,2,0,LATERAL DE CRANEO,12,5/3/2011 0:00,0
551,551,2,0,PANORAMICA,12,5/4/2011 0:00,0
552,552,2,0,PANORAMICA,12,5/4/2011 0:00,0
553,553,2,0,PANORAMICA,12,5/4/2011 0:00,0
554,554,2,0,PANORAMICA,12,5/5/2011 0:00,0
555,555,3,0,PANORAMICA/ TC EN CDA,12,5/13/2011 0:00,0
556,556,4,2,SEMANA DE TRAB 29A-6/05/2011 ,82,5/6/2011 0:00,0
557,557,2,0,PANORAMICA,12,5/6/2011 0:00,0
558,558,2,0,PANORAMICA,12,5/9/2011 0:00,0
559,559,2,0,PANORAMICA,12,5/9/2011 0:00,0
560,560,2,0,PANORAMICA,12,5/10/2011 0:00,0
561,561,3,3,PANORAMICA LOTE 2177,12,5/13/2011 0:00,0
562,562,2,0,PANORAMICA,12,5/12/2011 0:00,0
563,563,2,0,PANORAMICA,12,5/12/2011 0:00,0
564,564,2,0,PANORAMICA,12,5/12/2011 0:00,0
565,565,2,0,PANORAMICA,12,5/12/2011 0:00,0
566,566,2,0,PANORAMICA,12,5/13/2011 0:00,0
567,567,4,2,SEMANA DEL 6-13/05/2011 TRAB LAB,61,5/13/2011 0:00,0
568,568,2,0,PANORAMICA Y LATERAL DE CRANEO,24,5/14/2011 0:00,0
569,569,2,0,PANORAMICA,12,5/14/2011 0:00,0
570,570,2,0,PANORAMICA,12,5/14/2011 0:00,0
571,571,2,0,PANORAMICA,12,5/14/2011 0:00,0
572,572,2,0,PANORAMICA,12,5/14/2011 0:00,0
573,573,2,0,PANORAMICA,12,5/16/2011 0:00,0
574,574,2,0,PANORAMICA,12,5/16/2011 0:00,0
575,575,2,0,PANORAMICA,12,5/17/2011 0:00,0
576,576,2,0,PANORAMICA,12,5/17/2011 0:00,0
577,577,2,0,PANORAMICA Y LATERAL DE CRANEO,24,5/17/2011 0:00,0
578,578,2,0,PANORAMICA,12,5/17/2011 0:00,0
579,579,2,0,PANORAMICA,12,5/18/2011 0:00,0
580,580,2,0,PANORAMICA,12,5/18/2011 0:00,0
581,581,3,0,PANORAMICA/UNA SOLA CUENTA CON CDA,12,6/4/2011 0:00,0
582,582,2,0,PANORAMICA,12,5/19/2011 0:00,0
583,583,2,0,PANORAMICA,12,5/19/2011 0:00,0
584,584,2,0,PANORAMICA,12,5/20/2011 0:00,0
585,585,2,0,PANORAMICA,12,5/20/2011 0:00,0
586,586,2,0,PANORAMICA,12,5/20/2011 0:00,0
587,587,2,0,PANORAMICA,12,5/21/2011 0:00,0
588,588,2,0,PANORAMICA,12,5/21/2011 0:00,0
589,589,4,2,SEMANA DEL13-21/05/2011 TRAB LAB,186,5/23/2011 0:00,0
590,590,4,7,CHEQUE 37-38  PANORAMICA Y LATERAL,24,5/23/2011 0:00,0
591,591,2,0,PANORAMICA,12,5/23/2011 0:00,0
592,592,2,0,PANORAMICA,12,5/23/2011 0:00,0
593,593,3,0,PANORAMICA/ T/C EN CDA,12,5/27/2011 0:00,0
594,594,2,0,PANORAMICA,12,5/25/2011 0:00,0
595,595,2,0,PANORAMICA,12,5/25/2011 0:00,0
596,596,2,0,PANORAMICA,12,5/25/2011 0:00,0
597,597,4,1,PANORAMICA,12,5/25/2011 0:00,0
598,598,2,0,PANORAMICA,12,5/25/2011 0:00,0
599,599,2,0,PANORAMICA,12,5/26/2011 0:00,0
600,600,2,0,PANORAMICA,12,5/27/2011 0:00,0
601,601,3,3,LOTE 2214,24,5/31/2011 0:00,0
602,602,3,3,LOTE 2214 PANORAMICA Y CEFALOMETRICA,24,5/31/2011 0:00,0
603,603,4,2,SEMANA DE 21-27/05/2011 TRAB LAB,92,5/27/2011 0:00,0
604,604,2,0,PANORAMICA,12,5/30/2011 0:00,0
605,605,2,0,PANORAMICA,12,5/30/2011 0:00,0
606,606,2,0,PANORAMICA,12,5/30/2011 0:00,0
607,607,2,0,PANORAMICA,12,5/31/2011 0:00,0
608,608,2,0,PANORAMICA,12,5/31/2011 0:00,0
609,609,3,3,LOTE 2223 /PANORAMICA Y LATERAL DE CRANEO,24,6/3/2011 0:00,0
610,610,2,0,PANORAMICA,12,6/1/2011 0:00,0
611,611,2,0,PANORAMICA Y LATERAL DE CRANEO,24,6/1/2011 0:00,0
612,612,2,0,PANORAMICA,12,6/2/2011 0:00,0
613,613,2,0,PANORAMICA,12,6/2/2011 0:00,0
614,614,4,2,SEMANA 27/05-4/06 TRAB LAB,62,6/3/2011 0:00,0
615,615,2,0,PANORAMICA,12,6/3/2011 0:00,0
616,616,2,0,PANORAMICA,12,6/4/2011 0:00,0
617,617,2,0,PANORAMICA Y CEFALOMETRICA,24,6/6/2011 0:00,0
618,618,2,0,PANORAMICA,12,6/6/2011 0:00,0
619,619,2,0,PANORAMICA,12,6/7/2011 0:00,0
620,620,2,0,PANORAMICA,12,6/8/2011 0:00,0
621,621,2,0,PANORAMICA,12,6/8/2011 0:00,0
622,622,2,0,PANORAMICA,12,6/8/2011 0:00,0
623,623,4,13,PANORAMICA CH. # 1233,12,6/8/2011 0:00,0
624,624,2,0,PANORAMICA,12,6/9/2011 0:00,0
625,625,4,4,PANORAMICA Y LATERAL CH.# 104,24,6/9/2011 0:00,0
626,626,2,0,PANORAMICA,12,6/9/2011 0:00,0
627,627,2,0,PANORAMICA,12,6/9/2011 0:00,0
628,628,3,1,LOTE2248 PANORAMICA Y CEFALOMETRICA,24,6/18/2011 0:00,0
629,629,4,2,SEMANA DE 3-10/06/2011 TRAB LAB,85,6/10/2011 0:00,0
630,630,2,0,PANORAMICA,12,6/10/2011 0:00,0
631,631,2,0,LATERAL DE CRANEO,12,6/11/2011 0:00,0
632,632,2,0,PANORAMICA,12,6/13/2011 0:00,0
633,633,2,0,PANORAMICA,12,6/13/2011 0:00,0
634,634,2,0,PANORAMICA + CEFALOMETRICA,24,6/14/2011 0:00,0
635,635,2,0,PANORAMICA,12,6/15/2011 0:00,0
636,636,2,0,PANORAMICA,12,6/15/2011 0:00,0
637,637,2,0,PANORAMICA,12,6/16/2011 0:00,0
638,638,2,0,PANORAMICA,12,6/16/2011 0:00,0
639,639,2,0,PANORAMICA,12,6/16/2011 0:00,0
640,640,2,0,PANORAMICA,12,6/16/2011 0:00,0
641,641,4,2,SEMANA DE 10-17/06/2011 TRAB LAB,82,6/17/2011 0:00,0
642,642,2,0,PANORAMICA,12,6/20/2011 0:00,0
643,643,2,0,PANORAMICA,12,6/21/2011 0:00,0
644,644,2,0,PANORAMICA,12,6/21/2011 0:00,0
645,645,2,0,PANORAMICA,12,6/21/2011 0:00,0
646,646,2,0,PANORAMICA,12,6/22/2011 0:00,0
647,647,2,0,PANORAMICA Y LATERAL DE CRANEO,24,6/23/2011 0:00,0
648,648,2,0,PANORAMICA Y LATERAL DE CRANEO,24,6/23/2011 0:00,0
649,649,4,2,SEMANA DE 17-24/06/2011 TRAB LAB ,97,6/24/2011 0:00,0
650,650,2,0,PANORAMICA,12,6/24/2011 0:00,0
651,651,2,0,PANORAMICA,12,6/25/2011 0:00,0
652,652,2,0,PANORAMICA,12,6/25/2011 0:00,0
653,653,2,0,PANORAMICA,12,6/27/2011 0:00,0
654,654,2,0,PANORMAICA,12,6/27/2011 0:00,0
655,655,2,0,PANORAMICA,12,6/27/2011 0:00,0
656,656,2,0,PANORAMICA,12,6/27/2011 0:00,0
657,657,2,0,PANORAMICA Y LATERAL DE CRANEO,24,6/28/2011 0:00,0
658,658,2,0,PANORAMICA,12,6/29/2011 0:00,0
659,659,2,0,PANORAMICA,12,6/29/2011 0:00,0
660,660,3,2,PANORAMICA/ELECTRON LOTE 2301,12,7/1/2011 0:00,0
661,661,2,0,PANORAMICA,12,6/29/2011 0:00,0
662,662,2,0,PANORAMICA,12,6/30/2011 0:00,0
663,663,4,2,SEMANA DE 24/06-01/07/2011 TRABA LAB,77,7/1/2011 0:00,0
664,664,2,0,PANORAMICA Y LATERAL DE CRANEO,24,7/1/2011 0:00,0
665,665,2,0,PANORAMICA Y LATERAL DE CRANEO,24,7/1/2011 0:00,0
666,666,2,0,PANORAMICA,12,7/4/2011 0:00,0
667,667,2,0,PANORAMICA,12,7/5/2011 0:00,0
668,668,2,0,PANORAMICA,12,7/5/2011 0:00,0
669,669,4,13,PANORAMICA Y LATERAL DE CRANEO,24,7/5/2011 0:00,0
670,670,2,0,PANORAMICA,12,7/6/2011 0:00,0
671,671,2,0,PANORAMICA Y LATERAL DE CRANEO,24,7/8/2011 0:00,0
672,672,4,2,SEMANA 01-09/07/2011 TRAB LAB,95,7/8/2011 0:00,0
673,673,2,0,PANORAMICA,12,7/8/2011 0:00,0
674,674,2,0,PANORAMICA,12,7/9/2011 0:00,0
675,675,2,0,lateral de craneo,12,7/9/2011 0:00,0
676,676,2,0,PANORAMICA,12,7/9/2011 0:00,0
677,677,2,0,PANORAMICA,12,7/9/2011 0:00,0
678,678,2,0,PANORAMICA,12,7/9/2011 0:00,0
679,679,2,0,PANORAMICA,12,7/11/2011 0:00,0
680,680,2,0,PANORAMICA,12,7/11/2011 0:00,0
681,681,2,0,PANORAMICA Y LATERAL DE CRANEO,24,7/12/2011 0:00,0
682,682,2,0,PANORAMICA,12,7/12/2011 0:00,0
683,683,3,2,PANORAMICA LOTE2341,12,7/15/2011 0:00,0
684,684,2,0,PANORAMICA Y LATERAL DE CRANEO,24,7/12/2011 0:00,0
685,685,2,0,PANORAMICA,12,7/12/2011 0:00,0
686,686,2,0,PANORAMICA,12,7/12/2011 0:00,0
687,687,2,0,PANORAMICA,12,7/13/2011 0:00,0
688,688,2,0,PANORAMICA,12,7/13/2011 0:00,0
689,689,2,0,PANORAMICA,12,7/13/2011 0:00,0
690,690,2,0,PANORAMICA,12,7/13/2011 0:00,0
691,691,2,0,PANORAMICA,12,7/14/2011 0:00,0
692,692,4,2,SEMANA DEL 10-16/07/2011 TRAB LAB,72,7/15/2011 0:00,0
693,693,2,0,PANORAMICA,12,7/15/2011 0:00,0
694,694,2,0,PANORAMICA,12,7/16/2011 0:00,0
695,695,2,0,PANORAMICA,12,7/16/2011 0:00,0
696,696,2,0,PANORAMICAS,12,7/16/2011 0:00,0
697,697,2,0,PANORAMICA,12,7/18/2011 0:00,0
698,698,2,0,PANORAMICA,12,7/19/2011 0:00,0
699,699,3,2,T/C DINERS  EN CDA/ PANORAMICA,12,7/22/2011 0:00,0
700,700,4,13,PANORAMICA Y LATERAL DE CRANEO / CH.#2097,24,7/21/2011 0:00,0
701,701,4,2,SEMANA DEL15-22/07/2011 TRAB LAB,75,7/22/2011 0:00,0
702,702,2,0,PANORAMICA,12,7/22/2011 0:00,0
703,703,4,13,PANORAMICA Y LATERAL / CH.2110,24,7/26/2011 0:00,0
704,704,2,0,PANORAMICA,12,7/26/2011 0:00,0
705,705,2,0,PANORAMICA,12,7/26/2011 0:00,0
706,706,2,0,PANORAMICA,12,7/26/2011 0:00,0
707,707,2,0,PANORAMICA,12,7/27/2011 0:00,0
708,708,2,0,PANORAMICA,12,7/27/2011 0:00,0
709,709,4,4,PANORAMICA CH.#170,12,7/27/2011 0:00,0
710,710,2,0,PANORAMICA,12,7/28/2011 0:00,0
711,711,2,0,PANORAMICA,12,7/28/2011 0:00,0
712,712,2,0,LATERAL DE CRANEO,12,7/29/2011 0:00,0
713,713,2,0,PANORAMICA,12,7/29/2011 0:00,0
714,714,2,0,PANORAMICA,12,7/29/2011 0:00,0
715,715,2,0,PANORAMICA Y CEFALOMETRICA,24,7/29/2011 0:00,0
716,716,2,0,PANORAMICA,12,7/30/2011 0:00,0
717,717,4,2,SEMANA DEL 22-29/07/2011 TRAB LAB,56,8/1/2011 0:00,0
718,718,3,2,PANORAMICA LOTE 2406,12,8/5/2011 0:00,0
719,719,2,0,PANORAMICA Y LATERAL DE CRANEO,24,8/2/2011 0:00,0
720,720,2,0,PANORAMICA,12,8/3/2011 0:00,0
721,721,3,2,PANORAMICA T/C DINERS LOTE #2416,12,8/9/2011 0:00,0
722,722,4,2,SEMANA DEL 29-05/08/2011 TRAB LAB,55,8/5/2011 0:00,0
723,723,2,0,PANORAMICA,12,8/5/2011 0:00,0
724,724,2,0,PANORAMICA,12,8/5/2011 0:00,0
725,725,2,0,PANORAMICA,12,8/8/2011 0:00,0
726,726,2,0,PANORAMIA,12,8/8/2011 0:00,0
727,727,3,3,LOTE2423 PANORAMICA,12,8/11/2011 0:00,0
728,728,2,0,PANORAMICA,12,8/8/2011 0:00,0
729,729,2,0,PANORAMICA,12,8/8/2011 0:00,0
730,730,2,0,LATERAL DE CRANEO,12,8/8/2011 0:00,0
731,731,2,0,PANORAMICA,12,8/9/2011 0:00,0
732,732,2,0,PANORAMICA,12,8/9/2011 0:00,0
733,733,2,0,PANORAMICA,12,8/9/2011 0:00,0
734,734,3,3,LOTE 2429/ PANORAMICA Y LATERAL DE CRANEO,24,8/11/2011 0:00,0
735,735,4,3,PANORAMICA / CH.# 1465,12,8/10/2011 0:00,0
736,736,2,0,PANORAMICA,12,8/10/2011 0:00,0
737,737,4,1,PANORAMICA,12,8/10/2011 0:00,0
738,738,3,2,DINERS LOTE 2434 PANO Y LATERAL,24,8/15/2011 0:00,0
739,739,2,0,PANORAMICA,12,8/10/2011 0:00,0
740,740,4,2,SEMANA DEL 5-11/08/2011,33,8/11/2011 0:00,0
741,741,2,0,PANORAMICA,12,8/12/2011 0:00,0
742,742,2,0,PANORAMICA,12,8/15/2011 0:00,0
743,743,2,0,PANORAMICA,12,8/16/2011 0:00,0
744,744,3,3,PANORAMICA LOTE 2455,12,8/18/2011 0:00,0
745,745,3,2,LOTE2456,12,8/19/2011 0:00,0
746,746,3,2,LOTE 2456 PANORAMICA,12,8/19/2011 0:00,0
747,747,2,0,PANORAMICA,12,8/17/2011 0:00,0
748,748,2,0,PANORAMICA,12,8/17/2011 0:00,0
749,749,4,2,SEMANA DE 10-19/2011 TRAB LAB,63,8/19/2011 0:00,0
750,750,2,0,PANORAMICA,12,8/19/2011 0:00,0
751,751,2,0,PANORAMICA Y LATERAL DE CRANEO,24,8/20/2011 0:00,0
752,752,2,0,PANORAMICA,12,8/22/2011 0:00,0
753,753,2,0,PANORAMICA,12,8/22/2011 0:00,0
754,754,3,2,PANORAMICA LOTE 2476,12,8/26/2011 0:00,0
755,755,2,0,PANORAMICA Y LATERAL DE CRANEO,24,8/23/2011 0:00,0
756,756,2,0,PANORAMICA Y LATERAL DE CRANEO,24,8/23/2011 0:00,0
757,757,2,0,PANORAMICA,12,8/23/2011 0:00,0
758,758,2,0,PANORAMICA,12,8/24/2011 0:00,0
759,759,2,0,PANORAMICA,12,8/25/2011 0:00,0
760,760,4,2,SEMANA DE19-26/08/2011 TRAB LAB,97,8/26/2011 0:00,0
761,761,3,3,PACIFICARD LOTE #        PANORAMICA,12,8/31/2011 0:00,0
762,762,2,0,PANORAMICA Y LATERAL DE CRANEO,24,8/27/2011 0:00,0
763,763,2,0,PANORAMICA,12,8/27/2011 0:00,0
764,764,2,0,PANORAMICA,12,8/30/2011 0:00,0
765,765,2,0,PANORAMICA,12,8/30/2011 0:00,0
766,766,2,0,PANORAMICA,12,8/31/2011 0:00,0
767,767,2,0,PANORAMICA,12,8/31/2011 0:00,0
768,768,2,0,PANORAMICA,12,8/31/2011 0:00,0
769,769,2,0,PANORAMICA,12,8/31/2011 0:00,0
770,770,3,0,PANORAMICA T/C DINERS LOTE #2504,12,9/3/2011 0:00,0
771,771,2,0,PANORAMICA,12,9/1/2011 0:00,0
772,772,3,2,LOTE 2509 PANORAMICA Y CEFALOMETRICA,24,9/9/2011 0:00,0
773,773,3,2,LOTE 2509 PANORAMICA Y CEFALOMETRICA,24,9/9/2011 0:00,0
774,774,4,2,SEMANA DE 26-02/09/2011 TRAB LAB,51,9/2/2011 0:00,0
775,775,2,0,PANORAMICA Y LATERAL DE CRANEO,24,9/2/2011 0:00,0
776,776,2,0,PANORAMICA,12,9/2/2011 0:00,0
777,777,2,0,PANORAMICA,12,9/3/2011 0:00,0
778,778,2,0,PANORAMICA,12,9/5/2011 0:00,0
779,779,2,0,PANORAMICA,12,9/5/2011 0:00,0
780,780,2,0,LATERAL DE CRANEO,12,9/6/2011 0:00,0
781,781,2,0,PANORAMICA,12,9/7/2011 0:00,0
782,782,2,0,LATERAL DE CRANEO,12,9/7/2011 0:00,0
783,783,2,0,PANORAMICA Y LATERAL DE CRANEO,24,9/7/2011 0:00,0
784,784,2,0,LATERAL DE CRANEO,12,9/8/2011 0:00,0
785,785,2,0,PANORAMICA,12,9/10/2011 0:00,0
786,786,2,0,PANORAMICA,12,9/10/2011 0:00,0
787,787,2,0,PANORAMICA,12,9/12/2011 0:00,0
788,788,2,0,PANORAMICA,12,9/12/2011 0:00,0
789,789,2,0,PANORAMICA,12,9/12/2011 0:00,0
790,790,2,0,PANORAMICA Y LATERAL DE CRANEO,24,9/12/2011 0:00,0
791,791,2,0,PANORAMICA,12,9/14/2011 0:00,0
792,792,2,0,PANORAMICA,12,9/14/2011 0:00,0
793,793,2,0,PANORAMICA,12,9/15/2011 0:00,0
794,794,2,0,PANORAMICA,12,9/15/2011 0:00,0
