iIdActivo,sDescripcion,vDescripcionExtendida,sMarca,sModelo,vNumerodeSerie,sFamilia,vFactura,sProveedor,dFechaAdquisicion,dValorAdquisicion,sClase,sUso,sEstadoFisico,sUbicacion,vResponsable,bTieneGarantia,dFechaDesdeG,dFechaHastaG,bEgresado,vUsuarioAut,vMotivoEgreso,sCondicion,dFechaEgreso
3357,42,METALICA REDONDA,237,146,,3,076-066-000014762,22,2011-11-02 00:00:00,3.50,1,1,1,1,susana,0,2011-11-08 00:00:00,2011-11-08 00:00:00,0,NULL, ,1,NULL
3358,42,METALICA REDONDA,237,146,,3,076-066-000014762,22,2011-11-02 00:00:00,3.50,1,1,1,1,susana,0,2011-11-08 00:00:00,2011-11-08 00:00:00,0,NULL, ,1,NULL
3359,143,FACIAL DOBLE LADO FILO NEGRO,324,146,,1,076-066-000014762,22,2011-11-02 00:00:00,8.16,1,1,1,15,NQUINDE,0,2011-11-08 00:00:00,2011-11-08 00:00:00,0,NULL, ,1,NULL
3360,143,FACIAL DOBLE LADO FILO GRIS,324,146,,1,076-066-000014762,22,2011-11-02 00:00:00,8.16,1,1,1,15,Andrea,0,2011-11-08 00:00:00,2011-11-08 00:00:00,1,parrobo,R,1,2018-07-31 09:30:00
3361,353,PARA RESIDUO(GRANDE PLOMO TAPA ROJA Y RUEDAS),325,146,,3,006-006-000046824,62,2011-11-04 00:00:00,55.86,1,1,1,7,VGAVILANES,0,2011-11-08 00:00:00,2011-11-08 00:00:00,0,NULL, ,1,NULL
3362,163,NEGRA HP DESKJET 3050 IMPRIME SCANEA Y COPIA,82,367,,7,PANAMA 08/11/2011,53,2011-11-08 00:00:00,80.00,1,1,1,10,rmoreira,0,2011-11-08 00:00:00,2011-11-08 00:00:00,0,NULL, ,1,NULL
3363,102,PLASTICA VERDE 4D,270,146,,3,001-001-000251188,1,2011-11-07 00:00:00,0.87,1,1,1,2,JAQUISHPE,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3364,102,PLASTICA VERDE 4D,270,146,,3,001-001-000251188,1,2011-11-07 00:00:00,0.87,1,1,1,2,JAQUISHPE,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3365,99,PLASTICA VERDE 21D,270,146,,3,001-001-000251188,1,2011-11-07 00:00:00,0.87,1,1,1,2,JAQUISHPE,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3366,99,PLASTICA VERDE,270,146,,3,001-001-000251188,1,2011-11-07 00:00:00,0.87,1,1,1,15,Andrea,0,2011-11-10 00:00:00,2011-11-10 00:00:00,1,parrobo,R,1,2018-07-31 09:22:00
3367,237,METALICO,269,146,,3,001-001-038935,21,2011-11-09 00:00:00,11.70,1,1,1,15,NQUINDE,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3368,237,METALICO,269,146,,3,001-001-038935,21,2011-11-09 00:00:00,11.70,1,1,1,15,Andrea,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3369,54,METALICA RECT MEDIANA P/INST CON TAPA,269,146,,3,001-001-038935,21,2011-11-09 00:00:00,11.70,1,1,1,16,gquishpe,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3370,54,METALICA RECTANGULAR PEQUEÑA CON TAPA Y VISAGRA,269,146,,3,001-001-038935,21,2011-11-09 00:00:00,8.51,1,1,1,1,susana,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3371,268,METALICO REDONDO PEQUEÑO,74,146,,3,001-001-038935,21,2011-11-09 00:00:00,6.91,1,1,1,16,gquishpe,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3372,268,METALICO REDONDO PEQUEÑO,74,146,,3,001-001-038935,21,2011-11-09 00:00:00,6.91,1,1,1,15,Andrea,0,2011-11-10 00:00:00,2011-11-10 00:00:00,1,parrobo,R,1,2018-07-31 10:09:00
3373,268,METALICO REDONDO PEQUEÑO,74,146,,3,001-001-038935,21,2011-11-09 00:00:00,6.91,1,1,1,18,gquishpe,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3374,268,METALICO REDONDO PEQUEÑO,74,146,,3,001-001-038935,21,2011-11-09 00:00:00,6.91,1,1,1,15,Andrea,0,2011-11-10 00:00:00,2011-11-10 00:00:00,1,parrobo,D,1,2015-07-07 09:30:00
3375,262,METALICO PEQUEÑO,269,146,,3,001-001-038935,21,2011-11-09 00:00:00,7.44,1,1,1,18,gquishpe,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3376,262,METALICO PEQUEÑO,269,146,,3,001-001-038935,21,2011-11-09 00:00:00,7.44,1,1,1,16,gquishpe,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3377,316,METALICO PARA GASA ,269,146,,3,001-001-038935,21,2011-11-09 00:00:00,13.30,1,1,1,18,gquishpe,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3378,316,METALICO PARA GASA,269,146,,3,001-001-038935,21,2011-11-09 00:00:00,13.30,1,1,1,1,susana,0,2011-11-10 00:00:00,2011-11-10 00:00:00,0,NULL, ,1,NULL
3379,231,SUPER FINO BLANCO,261,146,,3,001-001-0039028,21,2011-11-15 00:00:00,95.76,1,1,1,18,gquishpe,0,2011-11-17 00:00:00,2011-11-17 00:00:00,0,NULL, ,1,NULL
3380,231,SUPER FINO BLANCO,261,146,,3,001-001-0039028,21,2011-11-15 00:00:00,95.76,1,1,1,1,susana,0,2011-11-17 00:00:00,2011-11-17 00:00:00,0,NULL, ,1,NULL
3381,51,GRIS,128,116,0BB74532,3,002-001-000058070,6,2011-11-17 00:00:00,43.68,1,1,1,15,Andrea,0,2011-11-18 00:00:00,2011-11-18 00:00:00,0,NULL, ,1,NULL
3382,51,GRIS,128,116,0BB74533,3,002-001-000058070,6,2011-11-17 00:00:00,43.68,1,1,1,15,Andrea,0,2011-11-18 00:00:00,2011-11-18 00:00:00,0,NULL, ,1,NULL
3383,51,GRIS,128,116,0BB74534,3,002-001-000058070,6,2011-11-17 00:00:00,43.68,1,1,1,15,Andrea,0,2011-11-18 00:00:00,2011-11-18 00:00:00,0,NULL, ,1,NULL
3384,51,GRIS,128,116,0BB74535,3,002-001-000058070,6,2011-11-17 00:00:00,43.68,1,1,1,15,Andrea,0,2011-11-18 00:00:00,2011-11-18 00:00:00,1,parrobo,R,1,2020-02-12 11:04:00
3385,51,GRIS,128,116,0BB74536,3,002-001-000058070,6,2011-11-17 00:00:00,43.68,1,1,1,15,Andrea,0,2011-11-18 00:00:00,2011-11-18 00:00:00,0,NULL, ,1,NULL
3386,485,"DIGITAL CON REOSTATO, PORTA SUERO GRIS",128,370,01500625,5,002-001-000058055,6,2011-11-16 00:00:00,2724.00,1,1,1,18,gquishpe,0,2011-11-28 00:00:00,2011-11-28 00:00:00,0,NULL, ,1,NULL
3387,486,GRIS CON LLAVE 20A1,128,368,0BB70253,5,002-001-000058055,6,2011-11-16 00:00:00,400.00,1,1,1,15,Andrea,0,2011-11-28 00:00:00,2011-11-28 00:00:00,0,NULL, ,1,NULL
3388,484,GRIS/CABLE ELECTRICO AL MOTOR CON SOPORTE,128,369,01180001,5,002-001-000058055,6,2011-11-16 00:00:00,600.00,1,1,1,18,gquishpe,0,2011-11-28 00:00:00,2011-11-28 00:00:00,0,NULL, ,1,NULL
3389,408,PLASTICA GRIS/BEIGE,326,146,,3,001-001-0002475,120,2011-11-18 00:00:00,212.00,1,1,1,18,gquishpe,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3390,406,METALICA ,326,371,W01073965,3,001-001-0002475,120,2011-11-18 00:00:00,200.00,1,1,1,18,gquishpe,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3391,85,NEGRO,314,146,,7,001-001-000049141,12,2011-11-29 00:00:00,592.72,1,1,1,5,CPISCO,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3392,85,NEGRO,314,146,,7,001-001-000049141,12,2011-11-29 00:00:00,592.72,1,1,1,4,mmiranda,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3393,85,NEGRO,314,146,,7,001-001-000049141,12,2011-11-29 00:00:00,592.72,1,1,1,15,NQUINDE,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3394,85,NEGRO,314,146,,7,001-001-000049141,12,2011-11-29 00:00:00,592.72,1,1,1,18,gquishpe,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3395,85,NEGRO,314,146,,7,001-001-000049141,12,2011-11-29 00:00:00,592.72,1,1,1,15,NQUINDE,0,2011-12-02 00:00:00,2011-12-02 00:00:00,1,parrobo,R,1,2018-07-31 09:19:00
3396,225,NEGRO LCD,220,372,106NDUN5Q406,7,001-001-000049141,12,2011-11-29 00:00:00,235.00,1,1,1,15,NQUINDE,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3397,225,NEGRO LCD,220,372,105NDBP4Z781,7,001-001-000049141,12,2011-11-29 00:00:00,235.00,1,1,1,5,CPISCO,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3398,225,NEGRO LCD,220,372,106NDCR5Q419,7,001-001-000049141,12,2011-11-29 00:00:00,235.00,1,1,1,15,NQUINDE,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3399,225,NEGRO LCD,220,372,106NDHB5Q417,7,001-001-000049141,12,2011-11-29 00:00:00,235.00,1,1,1,15,NQUINDE,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3400,225,NEGRO LCD,220,372,105NDUN4Z774,7,001-001-000049141,12,2011-11-29 00:00:00,235.00,1,1,1,9,rmoreira,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3401,229,NEGRO XSCROLL,75,300,X75243903135,7,001-001-000049141,12,2011-11-29 00:00:00,25.80,1,1,1,15,NQUINDE,0,2011-12-02 00:00:00,2011-12-02 00:00:00,1,parrobo,R,1,2018-07-31 09:58:00
3402,229,NEGRO XSCROLL,75,300,X75243903170,7,001-001-000049141,12,2011-11-29 00:00:00,25.80,1,1,1,15,NQUINDE,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3403,229,NEGRO XSCROLL,75,300,X75243903172,7,001-001-000049141,12,2011-11-29 00:00:00,25.80,1,1,1,4,mmiranda,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3404,229,NEGRO XSCROLL,75,300,X75243903192,7,001-001-000049141,12,2011-11-29 00:00:00,25.80,1,1,1,15,Andrea,0,2011-12-02 00:00:00,2011-12-02 00:00:00,1,parrobo,R,1,2018-07-31 09:59:00
3405,229,NEGRO XSCROLL,75,300,X75243903163,7,001-001-000049141,12,2011-11-29 00:00:00,25.80,1,1,1,18,gquishpe,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3406,319,NEGRO,75,373,ZCE185500758,7,001-001-000049141,12,2011-11-29 00:00:00,38.00,1,1,1,16,gquishpe,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3407,319,NEGRO,75,373,ZCE185500754,7,001-001-000049141,12,2011-11-29 00:00:00,38.00,1,1,1,18,gquishpe,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3408,319,NEGRO,75,373,ZCE185500757,7,001-001-000049141,12,2011-11-29 00:00:00,38.00,1,1,1,19,gquishpe,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3409,319,NEGRO,75,373,ZCE185500753,7,001-001-000049141,12,2011-11-29 00:00:00,38.00,1,1,1,5,CPISCO,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3410,319,NEGRO,75,373,ZCE185500756,7,001-001-000049141,12,2011-11-29 00:00:00,38.00,1,1,1,4,mmiranda,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3411,487,GRIS PROBOX ,82,375,CNU1330ZBT,7,001-001-000049141,12,2011-11-29 00:00:00,920.40,1,1,1,8,JAQUISHPE,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3412,487,GRIS PROBOX,82,375,CNU1363LS9,7,001-001-000049141,12,2011-11-29 00:00:00,920.40,1,1,1,14,vherreria,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3413,229,NEGRO MINI,75,374,X75286602938,7,001-001-000049141,12,2011-11-29 00:00:00,20.00,1,1,1,15,Andrea,0,2011-12-02 00:00:00,2011-12-02 00:00:00,1,parrobo,R,1,2018-07-31 09:59:00
3414,229,NEGRO MINI,75,374,X75286602936,7,001-001-000049141,12,2011-11-29 00:00:00,20.00,1,1,1,10,rmoreira,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3415,488,NEGRO,327,146,,7,001-001-000049141,12,2011-11-29 00:00:00,35.00,1,1,1,8,JAQUISHPE,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3416,488,NEGRO,327,146,,7,001-001-000049141,12,2011-11-29 00:00:00,35.00,1,1,1,10,rmoreira,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3417,163,LASER JET ,82,376,CNC9C96CXV,7,001-001-000049141,12,2011-11-29 00:00:00,364.00,1,1,1,9,rmoreira,0,2011-12-02 00:00:00,2011-12-02 00:00:00,0,NULL, ,1,NULL
3418,117,BLANCO,63,146,,1,S/F(COMODATO),19,2011-12-16 00:00:00,20.00,1,1,1,7,VGAVILANES,0,2011-12-16 00:00:00,2011-12-16 00:00:00,0,NULL, ,1,NULL
3419,117,BLANCO,63,146,,1,S/F(COMODATO),19,2011-12-16 00:00:00,20.00,1,1,1,7,VGAVILANES,0,2011-12-16 00:00:00,2011-12-16 00:00:00,0,NULL, ,1,NULL
3420,143,FACIAL DOBLE ,74,146,,1,009-008-000016230,69,2012-01-04 00:00:00,17.92,1,1,1,15,NQUINDE,0,2012-01-05 00:00:00,2012-01-05 00:00:00,0,NULL, ,1,NULL
3421,143,FACIAL DOBLE,74,146,,1,009-008-000016230,69,2012-01-04 00:00:00,17.92,1,1,1,15,Andrea,0,2012-01-05 00:00:00,2012-01-05 00:00:00,1,parrobo,R,1,2018-07-31 09:30:00
3422,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,19,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3423,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,19,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3424,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,19,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3425,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,16,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3426,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,16,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3427,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,19,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3428,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,19,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3429,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,18,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3430,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,18,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3431,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,18,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3432,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,2,JAQUISHPE,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3433,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,2,JAQUISHPE,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3434,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,18,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3435,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,18,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3436,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,2,JAQUISHPE,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3437,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,2,JAQUISHPE,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3438,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,2,JAQUISHPE,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3439,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,2,JAQUISHPE,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3440,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,1,susana,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3441,150,METALICO 4-6,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,7.28,1,1,1,1,susana,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3442,206,METALICO,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,2.80,1,1,1,18,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3443,206,METALICO,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,2.80,1,1,1,15,Andrea,0,2012-01-12 00:00:00,2012-01-12 00:00:00,1,parrobo,D,1,2013-04-09 11:58:00
3444,206,METALICO,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,2.80,1,1,1,15,Andrea,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3445,206,METALICO,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,2.80,1,1,1,18,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3446,206,METALICO,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,2.80,1,1,1,18,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
3447,206,METALICO,106,146,,3,002-001-000059427,6,2012-01-11 00:00:00,2.80,1,1,1,18,gquishpe,0,2012-01-12 00:00:00,2012-01-12 00:00:00,0,NULL, ,1,NULL
